scheme,dataset,size_bytes,p_sub,p_ins,p_del,replication,success_mean,success_std,success_ci95,byte_accuracy_mean,byte_accuracy_std,byte_accuracy_ci95,chunk_recovery_mean,chunk_recovery_std,chunk_recovery_ci95,effective_bits_per_base_mean,effective_bits_per_base_std,effective_bits_per_base_ci95,overhead_mean,overhead_std,overhead_ci95,trials
s2,random,20971,0.0,0.0025,0.0025,1,0.0,0.0,0.0,0.003051833484335511,0.006103666968671022,0.005981593629297601,0.003048780487804878,0.006097560975609757,0.005975609756097562,0.003706760494041672,0.007413520988083344,0.007265250568321677,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0,0.003,0.003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0001,0.0,0.0,1,0.0,0.0,0.0,0.7894234895808497,0.04387287059215937,0.04299541318031618,0.7896341463414633,0.0438289810017232,0.04295240138168874,0.9588346871696856,0.05328803956898332,0.05222227877760365,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0001,0.00025,0.00025,1,0.0,0.0,0.0,0.39343617376376905,0.04436061562232847,0.043473403309881906,0.3932926829268293,0.04382898100172321,0.042952401381688744,0.47786803353459884,0.05388045524902482,0.052802846144044326,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0001,0.0005,0.0005,1,0.0,0.0,0.0,0.1464880072481045,0.03593741805000444,0.03521866968900435,0.14634146341463414,0.03590146693629206,0.03518343759756622,0.17792450371400026,0.043649629696169756,0.04277663710224636,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0001,0.001,0.001,1,0.0,0.0,0.0,0.03051833484335511,0.007047907534812082,0.00690694938411584,0.03048780487804878,0.007040856941336898,0.00690003980251016,0.03706760494041672,0.008560396676225717,0.008389188742701203,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0001,0.0015,0.0015,1,0.0,0.0,0.0,0.009155500453006532,0.011687632425045183,0.011453879776544279,0.009146341463414635,0.011675940338491928,0.01144242153172209,0.011120281482125016,0.014195811915823092,0.01391189567750663,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0001,0.002,0.002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0001,0.0025,0.0025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0001,0.003,0.003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0002,0.0,0.0,1,0.0,0.0,0.0,0.6617471746697821,0.04120616287733883,0.04038203961979205,0.6615853658536586,0.04150523954606124,0.040675134755140015,0.8037588868134892,0.05004905328182515,0.04904807221618865,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0002,0.00025,0.00025,1,0.0,0.0,0.0,0.2622073339373421,0.055527248518188355,0.05441670354782459,0.2621951219512195,0.05499085064418164,0.053891033631298005,0.31847733229080694,0.06744346053168429,0.0660945913210506,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0002,0.0005,0.0005,1,0.0,0.0,0.0,0.12207333937342044,0.019934492844165545,0.019535802987282233,0.125,0.02082713570316991,0.020410592989106514,0.15197718025570855,0.025321994855766063,0.024815554958650742,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0002,0.001,0.001,1,0.0,0.0,0.0,0.030518334843355106,0.029059267205616798,0.02847808186150446,0.03048780487804878,0.029030196863995324,0.02844959292671542,0.03706760494041672,0.03529541969326498,0.03458951129939968,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0002,0.0015,0.0015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0002,0.002,0.002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0002,0.0025,0.0025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0002,0.003,0.003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6466310619426827,0.0,0.0,4
s3,random,20971,0.0,0.0,0.0,5,0.5,0.5773502691896257,0.5658032638058332,0.993896333031329,0.007047907534812104,0.006906949384115862,0.9939024390243902,0.007040856941336905,0.006900039802510167,0.0322004047644796,0.00022833918168447788,0.00022377239805078833,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0,0.00025,0.00025,5,0.0,0.0,0.0,0.015259167421677555,0.011687632425045183,0.011453879776544279,0.01524390243902439,0.01167594033849193,0.011442421531722091,0.0004943688300452656,0.0003786576952920987,0.0003710845413862567,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0,0.0005,0.0005,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0,0.001,0.001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0,0.0015,0.0015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0,0.002,0.002,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0,0.0025,0.0025,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0,0.003,0.003,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0001,0.0,0.0,5,0.0,0.0,0.0,0.637082161079586,0.03245576244035925,0.03180664719155206,0.6371951219512195,0.032072629752153484,0.03143117715711041,0.020640284880038315,0.001051506734441708,0.0010304765997528739,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0001,0.00025,0.00025,5,0.0,0.0,0.0,0.015259167421677555,0.011687632425045183,0.011453879776544279,0.01524390243902439,0.011675940338491928,0.01144242153172209,0.0004943688300452656,0.0003786576952920987,0.0003710845413862567,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0001,0.0005,0.0005,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0001,0.001,0.001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0001,0.0015,0.0015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0001,0.002,0.002,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0001,0.0025,0.0025,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0001,0.003,0.003,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0002,0.0,0.0,5,0.0,0.0,0.0,0.2772161556435077,0.04658572136689627,0.04565400693955834,0.2774390243902439,0.04710012287096125,0.046158120413542024,0.008981291229587974,0.0015092912956869123,0.001479105469773174,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0002,0.00025,0.00025,5,0.0,0.0,0.0,0.003051833484335511,0.006103666968671022,0.005981593629297601,0.003048780487804878,0.006097560975609757,0.005975609756097562,9.887376600905313e-05,0.00019774753201810626,0.00019379258137774413,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0002,0.0005,0.0005,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0002,0.001,0.001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0002,0.0015,0.0015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0002,0.002,0.002,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0002,0.0025,0.0025,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
s3,random,20971,0.0002,0.003,0.003,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7319155023604,0.0,0.0,4
